Total Return (%),CAGR (%),Sharpe Ratio,Sortino Ratio,Profit Factor,Win Rate (%),Max Drawdown (%),Recovery Factor,Calmar Ratio,Annualized Volatility (%),Time Underwater (bars),Ulcer Index,Max Consecutive Losses,Trade Events,Benchmark Return (%),Alpha vs Benchmark (%),Benchmark Sharpe Ratio,IS_Total Return (%),IS_CAGR (%),IS_Sharpe Ratio,IS_Sortino Ratio,IS_Profit Factor,IS_Win Rate (%),IS_Max Drawdown (%),IS_Recovery Factor,IS_Calmar Ratio,IS_Annualized Volatility (%),IS_Time Underwater (bars),IS_Ulcer Index,IS_Max Consecutive Losses,IS_Trade Events,IS_Benchmark Return (%),IS_Alpha vs Benchmark (%),IS_Benchmark Sharpe Ratio,Walk-Forward Efficiency,IS Annualized Return,OOS Annualized Return,Fold
0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.806629468716125,-25.806629468716125,13.231026402899237,-1.758041905223895,-9.991594708241458,-0.46546340111568274,-0.7596311312850721,0.9817343402417276,43.17548746518106,-11.849546051765197,-0.1483636501806754,-0.8432048505987313,21.824911573437127,1309.0,0.05671595697934966,8.0,718.0,-1.0424520012924487,-0.7155899039314462,-0.041494864601200006,-0.0,-0.09991594708241458,0.0,31
-1.141673399864418,-33.12489955954323,-11.207594796495826,-11.186028716326277,0.003231184903972156,12.5,-1.141673399864418,-1.0,-29.014339445481564,3.7619765867597006,166.0,0.0028743823599712355,3.0,8.0,4.211495336073279,-5.353168735937697,3.3191287333384163,2.247525983127119,14.100888390465794,0.6317219170987084,0.9932541649968055,1.0354374881921227,44.640434192673,-11.723086101678232,0.1917179455677095,1.2028307450925542,21.284276617874877,1382.0,0.05962409210234285,8.0,737.0,40.78472593603417,-38.53719995290705,5.663074779736375,-2.3491356460874036,0.14100888390465793,-0.3312489955954323,32
-7.994680183395763,-94.60482677610923,-13.861474712837827,-14.939081310679502,0.4334202951669075,34.44444444444444,-8.096642664137942,-0.987406819718771,-11.684451284374658,21.04391551437151,205.0,0.04800973743919226,6.0,90.0,-8.53456622975971,0.5398860463639465,-8.975113709066317,-3.3013423727239477,-18.064721323100365,-0.9076584814263505,-1.3682315902914401,0.9613750479480012,44.45910290237467,-13.886150566211466,-0.23774352416694608,-1.300916422947078,21.596632598238575,1408.0,0.0859343421488708,8.0,758.0,34.262964523074515,-37.56430689579846,4.775351333368588,5.236993424035432,-0.18064721323100363,-0.9460482677610924,33
3.418674421671164,224.74898237992176,8.31775654091264,63.29048064247112,5.19577985088072,52.63157894736842,-0.2308387389979684,14.809795082537043,973.6190006734519,14.038073313721597,20.0,0.0013739708090320143,2.0,19.0,10.49859260821342,-7.079918186542256,6.625346603632456,-0.5621312297530712,-3.290290753703029,-0.1385408533090241,-0.2248342841982914,0.9976894264975298,42.79835390946502,-12.786158814186383,-0.04396404251833479,-0.2573322294458298,21.698958075664223,1471.0,0.07826081712949534,8.0,729.0,26.824177366168932,-27.386308595922003,3.685037608154807,-68.30672399604198,-0.03290290753703029,2.2474898237992176,34
-1.6733828221272784,-44.64010301747295,-6.188482450651026,-6.468281325752146,0.48612400981989384,41.935483870967744,-2.1832475888971805,-0.7664649811762995,-20.446651696531553,9.800111799730018,225.0,0.01896040479615362,4.0,31.0,-7.642827614716796,5.969444792589518,-5.562781159260009,13.85857474150265,116.0371274395445,3.4912300210628566,5.7888171916958635,1.1901510545159268,46.236559139784944,-9.183953116314104,1.50899885550207,12.63476914243166,22.193002814805844,1249.0,0.04154291448553056,7.0,744.0,46.71179826413907,-32.85322352263642,5.469792127604033,-0.3847053439058159,1.160371274395445,-0.44640103017472954,35
-1.185905164117218,-34.16540899949527,-1.73521409744946,-2.3032793561005995,0.9098366142008095,46.236559139784944,-6.09735714446038,-0.1944949485523652,-5.603314385239104,23.638405233976837,176.0,0.03401156908970394,4.0,93.0,9.145738978034391,-10.331644142151609,4.562415452688999,28.370155865556757,340.28089187543566,6.572947749645249,11.710084517011808,1.402208995633417,47.4898236092266,-3.320958303774462,8.542761838747698,102.46466855325664,22.635761609844966,1122.0,0.007791664351098847,8.0,737.0,34.929096210617,-6.558940345060238,3.9612373781798533,-0.10040354840730221,3.4028089187543564,-0.3416540899949527,36
-0.37492489830487363,-12.33264387765649,-3.9394986854609733,-4.915619898040345,0.6289254660241967,30.76923076923077,-0.5227464068304433,-0.7172213781021423,-23.5920203687917,3.830141389100344,247.0,0.003578538308039904,3.0,13.0,12.938241003311713,-13.313165901616586,6.559924504587484,32.06272719333558,420.9858673107271,8.116706167118966,14.427229124939956,1.5356963178926404,51.162790697674424,-2.2125114157120627,14.491553338727831,190.27511646769935,20.344419193716707,1093.0,0.006359672010328998,7.0,688.0,41.54966712807375,-9.48693993473817,4.045247559450726,-0.029294674323482317,4.209858673107271,-0.1233264387765649,37
0.777722608584619,31.187808482690293,3.585832015617166,6.838935532689399,1.5174278232646057,47.368421052631575,-0.5300460791509217,1.4672735808751742,58.839806027147475,7.082218341843761,203.0,0.0006624365876478665,2.0,19.0,2.0255039257749408,-1.2477813171903218,1.6503801693855893,26.729746262462008,307.9247942615262,7.471127112833325,13.012726395377415,1.4732419971070772,49.92481203007519,-2.1891956966604442,12.209847800832732,140.65658667758973,18.78697526227665,1019.0,0.006035979840810357,7.0,665.0,20.048802459364335,6.680943803097672,2.1754511285261686,0.10128384938109893,3.079247942615262,0.31187808482690293,38
-0.3992628243038254,-13.07997361027966,-7.837054645880597,-8.939559434997074,0.3348033150110185,37.5,-0.47397848661581143,-0.8423648658709111,-27.59613353692523,2.0412383277303756,226.0,0.003973454168204532,4.0,8.0,8.011885313148671,-8.411148137452496,8.819809314929161,27.583690043275098,324.5119962120004,7.94364040661876,13.50899088087522,1.5069419804437092,50.0,-2.189195696660398,12.599919726388013,148.23343418180525,18.156852952287686,1032.0,0.005839481658715652,7.0,648.0,18.937429097978843,8.646260945296259,2.067709479622498,-0.04030659501947856,3.245119962120004,-0.1307997361027966,39
-5.923736549314085,-88.23095320541412,-8.788883237858839,-9.360776506202695,0.5925205894307111,40.36697247706422,-7.906264893202189,-0.7492458992118158,-11.159625233563215,24.234076396697485,243.0,0.05205569068860372,4.0,109.0,-4.0926137829310205,-1.8311227663830643,-3.340842951920436,25.8064324726319,290.60009509657823,7.2980940695610546,12.66951798350662,1.4377272510141144,49.41348973607038,-2.18919569666039,11.788088434487387,132.74285873112558,18.633781259044213,1042.0,0.007893896209144897,5.0,682.0,39.08672741698034,-13.280294944348437,3.7289492260796693,-0.3036163948125736,2.9060009509657823,-0.8823095320541412,40
